1,21,2,51.9,1.0,0.88,0.9918049812800509
1,26,0,78.3,0.67,0.85,0.9895432937680818
0,7,1,35.7,1.33,0.97,0.9922015402037546
1,26,6,49.7,1.0,0.26,0.9913713403779155
0,13,0,27.2,0.33,0.61,0.9922938456274842
0,125,0,128.2,1.0,0.91,0.9914054900351521
1,0,0,16.2,0.0,0.12,0.9859640777049052
1,10,9,62.0,0.0,1.0,0.9908426599155816
0,11,0,35.7,1.67,0.94,0.9905477007084023
1,40,0,18.3,0.67,0.8,0.9916986407079308
1,44,25,107.8,1.33,0.89,0.9913370562151869
1,12,0,48.3,0.67,0.85,0.9906408724136121
1,22,2,27.1,1.0,0.87,0.9907423108002626
0,13,0,28.8,1.67,0.7,0.9914395057053029
1,8,5,19.9,0.0,0.85,0.9908335819772918
1,7,0,28.9,0.67,0.73,0.990453610401352
1,518,0,23.0,0.33,0.5,0.9918858614372899
1,21,0,22.5,0.33,1.0,0.992115963654616
1,19,0,59.2,0.67,0.81,0.9906963381705141
0,11,1,76.8,1.0,0.79,0.9921081379257857
0,0,0,29.6,0.0,0.0,0.9924975878995396
0,51,0,30.1,0.67,0.33,0.9898692749632927
1,44,25,86.5,1.33,0.89,0.9906593972979407
0,14,0,30.4,0.0,0.84,0.9915575128419444
1,42,0,98.2,1.33,0.3,0.9906593972979407
0,0,0,-15.7,0.0,0.0,0.9929803673137979
0,17,0,26.9,0.0,0.48,0.991233391480979
1,21,0,55.8,0.67,0.86,0.9912940110705419
0,1,0,23.8,0.0,0.92,0.9915742388159499
1,22,2,46.6,1.0,0.88,0.9914987122740396
0,1,0,24.0,0.0,0.85,0.9925790531274341
1,24,0,25.9,0.67,0.89,0.9899889073980214
1,17,0,59.7,0.67,0.91,0.9927177029841038
1,34,0,27.6,0.33,1.0,0.9910932569689714
1,31,0,23.1,0.67,0.88,0.9903203238012199
1,867,0,26.4,0.0,0.0,0.9909509028521426
1,46,23,985.4,1.0,0.85,0.9928253443909252
1,44,23,96.8,1.33,0.88,0.9898491991140074
0,1,0,21.2,0.0,0.85,0.9925347269971523
0,11,1,38.6,0.67,0.78,0.992076757875765
1,23,0,37.9,0.67,0.89,0.9925937703765514
0,10,0,41.8,1.0,0.5,0.9915742388159499
0,6,0,47.4,1.0,0.97,0.990472502375869
0,0,0,21.3,0.0,0.84,0.9907880583755533
0,7,1,49.0,1.33,0.99,0.9926959830995805
1,27,0,37.7,0.67,0.81,0.9914733879048494
0,6,1,27.9,1.33,0.98,0.9921860496723492
1,21,2,62.7,1.0,0.87,0.9898893115129276
0,0,0,33.7,0.0,0.0,0.9924901381052416
1,42,0,98.4,1.33,0.3,0.9916159101450379
0,125,0,112.0,1.0,0.91,0.9907880583755533
1,22,2,42.6,1.0,0.87,0.9913198635317332
1,0,0,16.0,0.0,0.94,0.9905477007084023
1,35,23,80.7,0.0,1.0,0.9908788826813976
1,0,0,25.8,0.0,0.0,0.9895018231626421
0,4,3,53.9,0.0,0.33,0.9887269133841194
0,6,0,51.8,1.0,0.08,0.9930497283738131
0,4,0,14.1,0.0,0.73,0.9922555175160811
1,62,0,96.0,0.33,0.93,0.9911284973485717
1,0,0,35.9,0.0,0.76,0.9894810268796965
0,13,0,31.0,1.0,0.53,0.9912159948850121
1,0,0,16.0,0.0,0.0,0.9910312521805056
1,27,0,66.0,0.67,0.81,0.9918536048167238
1,29,0,53.2,0.67,0.81,0.9918697489930575
0,18,0,17.0,4.67,0.86,0.9873329101770594
0,81,0,36.7,1.33,0.62,0.9899491861165264
1,26,19,47.9,0.67,0.05,0.9920136259716588
0,1,0,55.5,0.67,0.97,0.9903681363845411
1,35,0,72.0,0.67,0.87,0.9915155537449691
0,0,0,30.6,0.0,0.0,0.9924602654416266
0,0,0,30.4,0.0,0.0,0.992505030359439
1,35,0,51.6,0.67,0.82,0.9896051959407747
1,308,0,175.3,1.67,0.95,0.9900185963458701
1,44,21,998.3,0.67,0.85,0.9929243839632886
1,13,10,36.2,0.67,0.07,0.9918858614372899
1,21,0,89.9,0.67,0.86,0.9916573771140013
1,44,23,100.8,1.33,0.88,0.9910223595052833
0,0,0,34.4,0.0,0.0,0.9924677446447542
1,10,0,42.2,0.67,0.84,0.9914564634566965
0,3,0,73.9,0.0,0.91,0.9922170002673092
0,11,1,34.8,0.67,0.78,0.9919659498196393
1,22,2,101.7,1.0,0.87,0.9912507539273528
0,0,0,30.1,0.0,0.0,0.9924975878995396
1,27,0,44.4,0.67,0.81,0.9917233016523542
0,35,0,33.9,0.67,0.62,0.9910134580927664
1,0,0,174.1,0.0,1.0,0.9896871684471306
0,0,0,32.6,0.0,0.0,0.9924901381052416
1,21,2,94.7,1.0,0.88,0.9920294555733393
0,30,0,26.1,1.67,0.7,0.9903681363845411
1,42,0,97.1,1.33,0.3,0.9910401361268522
1,45,26,73.3,1.33,0.89,0.990806294632712
1,21,2,81.3,1.0,0.88,0.9916904042120174
1,13,0,30.8,1.0,0.68,0.9921237816849032
0,7,6,43.1,0.0,0.33,0.990887916168834
1,14,10,36.0,0.67,0.07,0.9920215446667513
0,0,0,14.5,0.0,0.9,0.9910755847915688
0,10,1,46.8,1.33,0.98,0.9925198933044757
0,46,0,28.5,1.0,0.32,0.9911108944657001
0,10,1,47.5,1.33,1.0,0.9926741989122615
1,132,0,83.5,0.67,0.92,0.9917887095596722
0,1,0,57.7,0.0,0.6,0.9928253443909252
1,31,0,66.2,0.67,0.7,0.9907880583755533
1,68,0,40.6,5.33,0.74,0.9912680822899661
0,10,1,29.1,1.33,0.98,0.9922785370208066
1,42,0,61.6,1.33,0.3,0.9913198635317332
0,0,0,36.9,0.0,1.0,0.9924152352013258
0,9,0,20.1,1.0,0.94,0.9922708714058391
0,0,0,33.2,0.0,0.0,0.9922092740403249
1,0,0,47.4,0.0,0.0,0.9889257865846464
0,3,0,95.0,0.0,0.8,0.9922478292266437
1,0,0,32.2,0.0,0.43,0.9887935936781571
1,0,0,27.4,0.0,0.43,0.9888818945024356
1,47,0,87.1,0.67,0.59,0.992505030359439
1,44,21,960.8,0.67,0.84,0.9929524308327272
1,21,0,52.3,0.67,0.52,0.9923850668756108
1,0,0,29.0,0.0,0.43,0.9886822420989076
1,22,0,80.2,0.67,0.9,0.9929173549474066
1,298,0,55.3,1.67,0.95,0.9902239924712157
1,26,6,43.8,1.0,0.26,0.9907697862826821
0,12,0,38.0,1.67,0.09,0.9928537810155563
0,0,0,32.5,0.0,0.0,0.9924975878995396
0,0,0,-15.7,0.0,0.0,0.9929803673137979
1,10,0,59.6,0.67,0.84,0.9919499951181818
1,37,0,63.5,0.67,0.84,0.9926304368786413
1,42,0,75.6,1.33,0.3,0.9919019422107556
0,5,0,18.7,0.0,0.5,0.976246842550521
1,11,0,65.4,5.0,0.62,0.987080324032557
1,7,0,28.6,0.67,0.73,0.9906593972979407
0,0,0,-15.7,0.0,0.0,0.9929803673137979
1,28,0,44.8,0.67,0.81,0.9911108944657001
0,0,0,-15.7,0.0,0.0,0.9929314060530386
0,0,0,35.4,0.0,0.0,0.992505030359439
0,14,0,40.0,1.33,0.56,0.991233391480979
1,8,0,24.4,0.33,0.42,0.9904913573227445
1,35,22,91.9,1.33,0.87,0.9910667356767003
1,48,0,44.8,0.67,0.92,0.9926669231945832
0,9,0,13.4,0.0,0.67,0.991189835816265
0,4,0,25.2,0.0,0.73,0.9919340089901527
1,93,0,42.8,0.67,0.88,0.99008753203265
1,12,0,44.4,0.67,0.95,0.990272276207423
0,5,0,15.2,0.33,0.79,0.9898089292144788
0,5,0,17.5,1.0,0.97,0.991224697455814
1,17,0,18.2,1.0,0.91,0.9902819045812783
0,6,1,25.2,1.33,0.95,0.9924227587321393
0,51,0,28.1,0.67,0.33,0.9915239620718719
1,21,2,102.2,1.0,0.87,0.9890780638187059
0,1,0,21.6,0.67,0.9,0.988433404219265
1,80,0,91.4,0.67,0.89,0.9911372858306573
0,25,1,39.2,0.0,0.71,0.9916986407079308
1,44,21,952.6,0.67,0.84,0.9929524308327272
1,0,0,21.8,0.0,0.73,0.9858808016486194
1,11,0,55.6,0.0,0.08,0.9920924633426563
1,35,0,48.9,0.67,0.86,0.9912853766345286
1,83,0,75.6,1.0,0.4,0.9902046126023112
0,9,0,14.9,0.0,0.0,0.9837934422676622
0,9,0,31.0,0.33,0.58,0.9918697489930575
0,3,0,49.7,0.0,0.0,0.9923547794800773
1,10,0,76.6,0.67,0.84,0.9913542151422133
0,4,4,46.5,0.0,0.33,0.9877753392741111
0,1,0,23.8,0.0,0.85,0.9925347269971523
1,36,0,28.7,0.0,0.26,0.9924677446447542
0,5,0,26.6,1.0,0.94,0.9911810989803573
0,3,0,49.7,0.0,0.0,0.9926814674643538
0,5,4,38.9,0.0,0.28,0.9896871684471306
0,1,0,19.9,0.0,0.85,0.9908244951231124
0,10,0,13.7,0.0,0.88,0.9877753392741111
0,1,0,20.5,0.0,0.92,0.9911810989803573
0,1,0,22.6,0.0,0.85,0.9902336681643581
0,8,0,18.9,0.33,0.56,0.9917233016523542
1,139,139,461.9,1.0,0.03,0.9931931790794388
1,25,5,49.1,1.0,0.26,0.9913627819674157
0,0,0,34.3,0.0,0.0,0.9924677446447542
1,25,5,36.0,1.0,0.26,0.9909509028521426
0,5,5,34.1,0.0,0.33,0.9850649973934182
1,25,5,45.1,1.0,0.26,0.9914395057053029
1,2,0,65.1,0.0,0.0,0.9911372858306573
1,21,2,80.1,1.0,0.88,0.9919499951181816
1,42,0,104.8,1.33,0.29,0.9901851946957222
1,34,14,46.3,2.0,0.79,0.9915992661919372
1,42,0,90.3,1.33,0.3,0.9919179913746745
0,9,0,29.3,0.33,0.54,0.9919818731552899
1,150,0,50.7,0.67,0.92,0.9897685012089434
1,44,31,133.3,1.33,0.88,0.9911460656842792
1,42,0,97.8,1.33,0.3,0.9914054900351521
0,32,0,9.7,0.0,0.0,0.985313049080453
1,12,0,45.0,0.67,0.82,0.9889913036414997
1,28,0,47.0,0.0,0.28,0.9924602654416266
0,5,4,81.8,0.0,0.33,0.988002654885228
0,6,0,37.2,1.0,0.97,0.9903967115984427
1,42,0,96.6,1.33,0.3,0.9916075922596341
1,46,23,992.8,1.33,0.85,0.9929243839632886
0,9,0,19.9,1.0,0.62,0.9912072837603251
1,21,0,65.5,0.67,0.52,0.9924677446447542
0,51,0,41.3,0.67,0.33,0.9880853459351845
0,0,0,71.0,0.0,1.0,0.9923395909866393
1,21,0,56.6,0.67,0.87,0.99008753203265
1,22,2,204.0,1.0,0.88,0.9915071371483557
0,0,0,-15.7,0.0,0.0,0.9929384212233829
0,12,0,18.5,0.0,0.0,0.990613016830289
0,0,0,36.8,0.67,0.97,0.9921081379257857
1,21,2,133.5,1.0,0.88,0.9915658799399059
1,0,0,24.4,0.0,0.38,0.9890564373768954
0,21,0,19.7,1.0,0.89,0.9911635995393923
0,51,0,29.6,0.67,0.33,0.9902046126023112
0,6,1,55.8,1.67,0.96,0.9925347269971523
0,0,0,32.0,0.0,0.0,0.9924602654416266
0,4,0,14.2,0.0,0.73,0.9913542151422133
0,6,1,25.6,1.33,0.94,0.9922478292266437
0,0,0,30.3,0.0,0.0,0.9924975878995396
1,176,7,146.3,0.67,0.91,0.9927465631266752
1,27,0,36.5,0.67,0.81,0.9917724057987966
0,9,0,24.3,1.0,0.94,0.9913542151422133
0,0,0,49.7,0.67,0.97,0.9917887095596722
1,26,0,59.8,0.67,0.9,0.9902143072869076
1,54,48,58.0,0.67,0.92,0.9912594223650197
1,169,0,13.9,1.0,0.89,0.986887628402734
0,16,0,63.2,0.0,0.0,0.9926377485287514
1,10,0,34.9,0.67,0.84,0.9907880583755533
1,36,0,31.1,0.67,0.8,0.990986701347152
1,12,0,76.1,0.67,0.82,0.9905850791282914
1,42,0,94.6,1.33,0.3,0.9894079184114923
1,8,0,65.5,1.0,0.34,0.9918536048167238
1,16,0,36.7,1.33,0.91,0.9918536048167238
1,62,0,95.7,0.33,0.93,0.9913456398941817
0,5,3,57.5,0.0,0.29,0.9862923670278658
0,5,0,16.3,0.0,0.75,0.988341583445167
0,64,0,27.1,0.0,0.0,0.9893659166860018
0,0,0,32.2,0.0,0.0,0.9924901381052416
1,28,0,62.4,0.67,0.81,0.991973915404397
1,27,0,75.3,0.67,0.84,0.990603713398963
1,14,0,24.8,1.0,0.37,0.9911108944657001
0,6,1,77.9,1.33,0.98,0.9928182176993791
1,12,0,24.3,0.0,0.08,0.9923850668756108
0,0,0,35.5,0.0,0.0,0.992505030359439
0,14,0,22.7,1.0,0.57,0.9904346813279084
1,50,2,20.7,0.0,0.16,0.9915575128419444
0,17,1,57.8,0.67,0.79,0.9918697489930575
0,13,1,56.1,0.67,0.76,0.9912507539273528
1,12,0,57.2,0.67,0.82,0.991422514586288
0,5,5,38.4,0.0,0.33,0.9904913573227445
1,12,0,53.4,0.67,0.82,0.9913884319872746
0,15,1,32.2,0.0,0.86,0.9915575128419444
0,1,0,20.9,0.0,0.89,0.9909419312372791
1,44,40,172.2,1.0,0.68,0.9928679573381997
1,149,0,43.7,0.67,0.92,0.9900087097268315
0,6,0,25.3,1.0,0.73,0.9913026370266288
1,20,0,45.6,0.67,0.81,0.9898792981458551
0,3,0,49.6,0.0,0.0,0.9918778091778501
0,6,1,30.0,1.33,0.98,0.9924602654416266
1,139,0,172.0,0.67,0.92,0.9919579763934316
0,4,0,23.2,0.0,0.73,0.9921471896589856
1,21,2,56.2,1.0,0.88,0.9911197002296969
1,236,0,66.5,1.67,0.92,0.9907971809792839
1,42,0,94.2,1.33,0.3,0.9924602654416266
0,14,1,85.4,0.67,0.77,0.9919340089901527
1,41,28,95.5,1.33,0.88,0.9907606367762712
0,5,0,24.2,1.0,0.94,0.9915491375141184
1,0,0,17.6,0.0,0.28,0.9867575919820408
0,1,0,23.1,0.67,0.88,0.986887628402734
0,4,1,41.1,0.0,0.29,0.9887491836168398
1,0,0,20.9,0.0,0.12,0.9889695073224182
0,6,0,23.3,0.0,0.75,0.9917233016523542
0,13,1,42.4,0.67,0.79,0.9920924633426563
1,0,0,24.4,0.0,0.3,0.9890347685874761
0,10,1,29.6,1.33,0.97,0.9921549769695442
0,9,0,35.9,1.0,0.94,0.9900973414353129
1,30,0,102.8,5.33,0.65,0.992400165893352
0,20,0,22.0,1.33,1.0,0.9902433343754488
1,92,0,24.6,8.33,0.75,0.9911985640734973
0,5,0,29.5,1.0,0.97,0.9900087097268315
0,0,0,32.1,0.0,0.0,0.992505030359439
1,0,0,15.2,0.0,0.22,0.9879670425487181
0,2,0,26.7,0.0,0.9,0.9896257493120644
1,33,0,22.3,0.67,0.88,0.9913370562151869
1,82,0,82.6,0.67,0.89,0.9909419312372791
1,10,0,56.8,1.67,0.38,0.9899491861165264
1,0,0,21.1,0.0,0.59,0.988108868355613
1,41,0,96.5,0.67,0.59,0.992505030359439
0,11,1,23.4,0.67,0.78,0.991224697455814
0,0,0,10.3,0.0,0.86,0.9896667354883095
1,17,0,20.0,1.0,0.85,0.9893026049828828
0,29,0,44.8,1.0,0.08,0.9929454294810411
0,0,0,-15.7,0.0,0.0,0.9929803673137979
1,10,0,41.6,0.67,0.82,0.9917397019073368
0,0,0,-15.7,0.0,0.0,0.9929454294810411
0,4,2,28.4,0.0,0.33,0.9907423108002626
1,25,0,45.1,0.67,0.8,0.9879670425487181
1,10,0,59.1,0.67,0.83,0.9915407539484734
0,1,0,45.0,0.33,0.9,0.9890564373768954
1,21,0,44.3,0.67,0.86,0.9912507539273528
0,3,0,68.6,0.0,0.89,0.9923699380904423
1,0,0,18.4,0.0,0.12,0.98854717566983
1,367,0,339.9,0.67,0.92,0.9891211899829261
0,1,0,41.1,0.67,0.97,0.9923699380904423
1,42,0,83.6,1.33,0.3,0.9915742388159499
0,2,0,17.3,0.0,0.91,0.9879789249149111
1,4,0,66.6,0.67,0.7,0.9918536048167238
0,0,0,64.9,0.67,0.97,0.9922785370208066
1,21,2,77.5,1.0,0.88,0.9919659498196393
1,26,0,95.1,0.67,0.87,0.9910045479345296
1,28,8,42.4,1.0,0.26,0.9914054900351521
0,9,0,19.8,1.0,0.94,0.9910755847915685
1,9,8,47.9,0.0,1.0,0.9904346813279084
1,9,0,93.4,1.33,0.34,0.990126712017706
0,0,0,38.1,0.67,0.97,0.9922247188920755
1,44,23,74.6,1.33,0.88,0.9901851946957222
1,0,0,23.2,0.0,1.0,0.9908607890788191
0,5,0,26.0,1.0,0.64,0.9885018004299689
1,22,2,23.5,1.0,0.87,0.990453610401352
0,7,0,13.6,0.0,0.75,0.9913284640970872
0,0,0,30.8,0.0,0.0,0.992505030359439
0,8,0,32.0,0.33,0.41,0.9923243725521422
1,12,0,51.4,0.67,0.82,0.9906593972979407
1,48,0,37.8,0.67,0.91,0.9916408147864824
0,10,0,34.9,1.67,0.64,0.9911985640734973
0,5,1,41.9,1.33,1.0,0.9927249286884352
0,4,0,24.2,0.0,0.73,0.9919977651857838
0,7,1,75.6,1.33,1.0,0.9926959830995805
1,30,0,58.2,0.67,0.81,0.9913026370266288
1,8,0,50.9,1.0,0.34,0.9919659498196393
1,0,0,17.3,0.0,0.0,0.9892708094515494
1,5,1,35.3,0.0,0.0,0.9910490113527328
1,51,0,35.4,0.67,0.62,0.9897583694323392
1,314,0,61.6,0.67,0.93,0.9919340089901527
1,21,0,53.2,0.67,0.86,0.9900678843591474
1,21,2,96.9,1.0,0.88,0.9910223595052833
1,0,0,26.9,0.0,0.33,0.9888818945024356
0,11,2,51.0,1.33,0.97,0.9926231180210985
0,2,0,25.9,0.0,0.83,0.9905101753131318
0,0,0,25.6,0.67,0.97,0.9911810989803573
1,48,44,131.3,1.0,0.68,0.9928679573381997
1,29,22,31.8,0.67,0.87,0.9905664082549379
0,6,1,34.8,1.67,0.98,0.992369938090442
1,37,0,64.2,0.67,0.84,0.9926304368786413
1,29,2,93.6,1.0,0.88,0.9920215446667513
0,6,0,21.2,1.0,0.97,0.9905850791282914
1,22,2,159.1,1.0,0.88,0.9918697489930575
0,1,0,23.9,0.0,0.85,0.9923395909866393
1,280,0,25.3,0.0,0.0,0.9919179913746745
1,19,0,45.3,0.67,0.95,0.9900777130103419
0,0,0,-15.7,0.0,0.0,0.9929803673137979
0,26,1,65.0,0.67,0.82,0.9919340089901527
0,11,0,26.5,1.0,0.94,0.9912767337104015
1,12,0,50.4,0.67,0.82,0.9906778858602905
0,3,3,86.6,0.0,0.98,0.9920924633426563
1,29,0,43.7,0.67,0.81,0.9915658799399059
0,0,0,41.9,0.0,1.0,0.9924152352013258
0,32,0,11.0,0.0,0.0,0.9840779473297059
1,23,2,102.0,1.0,0.88,0.9911108944657001
0,10,0,28.5,0.33,0.33,0.9912159948850121
0,7,0,58.7,1.0,0.8,0.9932671424423608
0,125,0,111.9,1.0,0.91,0.9913370562151869
1,14,0,63.4,0.67,0.84,0.9916408147864824
1,44,25,128.3,1.33,0.89,0.9902433343754488
0,1,0,33.3,0.67,0.97,0.9910578778665506
1,23,2,34.6,1.0,0.87,0.9915407539484734
0,51,0,26.6,0.67,0.33,0.9900481981330957
1,17,0,56.0,0.67,0.85,0.9926959830995805
1,722,0,22.2,0.0,0.0,0.9915239620718719
1,44,31,76.9,1.33,0.88,0.9907423108002626
0,0,0,32.8,0.0,0.0,0.9922478292266437
0,9,1,88.5,1.33,0.97,0.9926450529784197
1,42,0,83.8,1.33,0.3,0.9915407539484734
0,34,0,53.5,1.33,0.94,0.9918455208098208
1,25,19,47.2,1.0,0.21,0.9911635995393923
0,3,0,83.5,0.0,0.89,0.9922478292266437
1,0,0,30.8,0.0,0.38,0.9887603024171225
1,30,0,31.0,0.67,0.77,0.9912940110705419
0,125,0,127.2,1.0,0.91,0.9907147542983346
0,10,0,21.1,1.67,0.92,0.9916075922596341
0,9,1,28.6,3.33,0.75,0.9916821596125079
1,9,0,60.7,1.67,0.35,0.991973915404397
1,7,0,72.5,5.0,0.63,0.9915742388159499
0,0,0,29.3,0.67,0.97,0.9916904042120174
0,27,0,16.2,0.0,0.0,0.9886934262987129
1,30,2,91.4,1.0,0.88,0.9918293289200826
0,12,0,14.8,0.33,0.46,0.9909149634782348
0,1,0,19.4,0.0,0.85,0.9923243725521422
1,31,0,42.0,0.67,0.79,0.9916075922596341
1,15,0,59.8,1.0,0.3,0.9916408147864824
1,22,2,40.4,1.0,0.88,0.9907514782850164
0,1,0,20.4,0.67,0.97,0.9913284640970872
0,0,0,29.8,0.0,0.0,0.9924602654416266
1,27,20,20.3,1.0,0.84,0.9909149634782348
0,3,0,14.1,0.0,0.83,0.9919340089901527
0,0,0,21.6,0.0,0.8,0.9912507539273528
1,16,8,21.8,0.67,1.0,0.9918374288468401
0,51,0,21.2,0.67,0.33,0.9890347685874761
0,8,1,84.9,1.33,1.0,0.9926959830995805
1,7,0,130.5,1.0,0.34,0.9913627819674157
1,23,2,101.8,1.0,0.88,0.9920924633426563
1,27,0,48.0,0.67,0.89,0.9904252028567765
1,22,2,127.1,1.0,0.88,0.9913198635317332
1,72,0,89.2,0.67,0.89,0.9910755847915685
1,10,0,40.0,1.33,0.34,0.9903776707991921
0,1,0,42.7,0.67,0.97,0.9922631982400372
0,8,0,25.1,0.0,0.03,0.9920610214652499
0,3,0,11.4,0.0,0.0,0.9920924633426563
0,3,0,29.5,0.0,0.03,0.9893869381038362
0,8,0,59.1,0.0,0.81,0.9924826809694283
1,21,2,40.9,1.0,0.88,0.9918374288468401
0,4,3,52.6,0.0,0.33,0.9901462444767687
0,0,0,32.9,0.0,0.0,0.9924602654416266
1,21,2,83.9,1.0,0.88,0.989959131038215
0,12,0,37.2,1.0,0.56,0.9920846144734198
1,10,9,71.9,0.0,1.0,0.990806294632712
0,125,0,128.2,1.0,0.91,0.9914054900351521
0,0,0,-15.7,0.0,0.0,0.9923850668756108
1,23,2,73.4,1.0,0.87,0.9920846144734198
0,0,0,34.0,0.0,0.0,0.9924602654416266
1,0,0,18.3,0.0,0.15,0.9880381631007614
1,22,2,90.0,1.0,0.88,0.9904157150841213
0,125,0,127.1,1.0,0.91,0.9907880583755533
0,9,0,13.0,0.33,0.82,0.9895329413374548
0,51,0,33.2,0.67,0.33,0.9890672558861925
0,0,0,31.0,0.0,0.0,0.9924452849180725
0,2,0,16.1,0.0,0.84,0.9896973699278044
1,10,0,49.0,0.67,0.84,0.9903681363845411
0,35,0,64.3,0.67,0.66,0.9916739069015661
0,0,0,31.6,0.0,0.0,0.9922170002673092
0,6,4,35.9,0.33,0.32,0.9854283706839111
1,139,139,440.2,1.0,0.03,0.9931592931479355
0,51,0,26.8,0.67,0.33,0.9902239924712157
1,21,0,80.2,0.67,0.86,0.9908426599155816
0,50,2,33.1,0.0,0.0,0.9896051959407747
0,3,0,49.7,0.0,0.0,0.9910134580927664
1,26,6,48.2,1.0,0.27,0.9905101753131318
0,1,0,19.0,0.0,0.85,0.9925347269971523
0,1,0,24.0,0.0,0.85,0.9925347269971523
0,16,1,26.7,1.0,0.81,0.9915742388159499
1,62,0,139.2,0.33,0.93,0.9910401361268522
0,4,4,39.2,0.0,0.33,0.9882025000974367
0,70,0,15.8,0.0,0.0,0.9893237502045241
0,7,0,70.0,1.0,0.8,0.9932671424423608
1,52,0,154.0,1.0,0.35,0.9913542151422133
1,23,2,94.3,1.0,0.88,0.9913026370266288
0,0,0,30.0,0.0,0.0,0.9924452849180725
1,19,0,39.2,0.67,0.95,0.989748227726628
1,22,0,38.6,0.0,0.12,0.9913713403779155
1,1654,0,27.3,0.0,0.0,0.9918697489930575
0,0,0,-15.7,0.0,0.0,0.9880381631007614
0,3,0,49.7,0.0,0.0,0.9918939057790397
0,20,0,26.3,0.0,0.0,0.9928537810155563
1,19,0,81.2,0.67,0.95,0.9914395057053029
1,8,0,78.4,1.0,0.34,0.9913713403779155
0,145,0,60.2,1.0,0.98,0.9929173549474066
0,125,0,127.3,1.0,0.91,0.9913969652023495
0,1,0,37.3,1.0,0.25,0.9905664082549379
